sale_id,date,client_id,city,zip_code,product_id,meters,total_amount,status
IN17781,2018-11-06,CL00774,Москва,176888,P0013,2.0,550.0,Завершен
IN97409,2018-11-06,CL00728,Реутов,107850,P0113,2.0,750.0,Завершен
IN79177,2018-11-06,CL00823,Мытищи,113237,P0004,2.0,550.0,Завершен
IN63021,2018-11-06,CL00630,Люберцы,177354,P0002,1.5,412.5,Завершен
IN37044,2018-11-07,CL00558,Красногорск,160161,P0098,2.0,750.0,Завершен
IN94929,2018-11-07,CL00982,Москва,142065,P0111,2.0,750.0,Завершен
IN58333,2018-11-07,CL00422,Подольск,167499,P0081,5.0,1875.0,Завершен
IN59640,2018-11-07,CL00426,Химки,120932,P0050,1.5,412.5,Завершен
IN46053,2018-11-07,CL00862,Подольск,143992,P0073,3.0,1125.0,Завершен
IN93237,2018-11-07,CL00657,Реутов,175684,P0067,2.0,750.0,Завершен
IN56291,2018-11-07,CL01079,Королёв,186099,P0082,1.0,375.0,Завершен
IN96809,2018-11-07,CL00271,Мытищи,187207,P0061,1.0,375.0,Завершен
IN36335,2018-11-08,CL01146,Королёв,170855,P0114,3.0,1125.0,Завершен
IN72499,2018-11-08,CL01034,Люберцы,134513,P0080,3.0,1125.0,Завершен
IN72960,2018-11-08,CL00746,Москва,129135,P0043,2.0,550.0,Завершен
IN27496,2018-11-08,CL01198,Мытищи,186362,P0080,1.0,375.0,Завершен
IN94570,2018-11-08,CL01137,Королёв,124102,P0002,0.5,137.5,Завершен
IN82318,2018-11-08,CL00348,Мытищи,103694,P0095,2.0,750.0,Завершен
IN28965,2018-11-08,CL00586,Люберцы,164634,P0081,2.5,937.5,Завершен
IN58605,2018-11-08,CL00280,Мытищи,128197,P0088,0.5,187.5,Завершен
IN22954,2018-11-08,CL00205,Мытищи,190964,P0096,2.5,937.5,Завершен
IN77696,2018-11-08,CL00232,Химки,181205,P0099,1.5,562.5,Завершен
IN62915,2018-11-08,CL00919,Москва,188857,P0078,5.0,1875.0,Завершен
IN24040,2018-11-08,CL00225,Люберцы,133681,P0042,0.5,137.5,Отказ
IN43043,2018-11-08,CL01048,Мытищи,179498,P0113,1.0,375.0,Завершен
IN22594,2018-11-09,CL00744,Москва,159270,P0097,2.5,937.5,Завершен
IN35725,2018-11-09,CL00146,Подольск,107146,P0079,2.0,750.0,Завершен
IN54059,2018-11-09,CL00544,Реутов,132208,P0105,1.0,375.0,Завершен
IN41610,2018-11-09,CL00292,Реутов,130161,P0048,1.5,412.5,Завершен
IN39829,2018-11-09,CL00600,Люберцы,109064,P0109,2.5,937.5,Завершен
IN12153,2018-11-09,CL00918,Королёв,134290,P0072,2.0,750.0,Завершен
IN84076,2018-11-09,CL00155,Королёв,177139,P0022,3.0,825.0,Отказ
IN15751,2018-11-09,CL01138,Подольск,186772,P0079,1.0,375.0,Завершен
IN80120,2018-11-09,CL00044,Красногорск,157433,P0080,1.0,375.0,Завершен
IN38358,2018-11-10,CL00535,Королёв,191177,P0010,5.0,1375.0,Завершен
IN53351,2018-11-10,CL00623,Реутов,192371,P0041,5.0,1375.0,Завершен
IN86399,2018-11-10,CL00981,Химки,180439,P0109,0.5,187.5,Отказ
IN46394,2018-11-10,CL00167,Королёв,105224,P0037,1.0,275.0,Завершен
IN32462,2018-11-11,CL01098,Красногорск,175197,P0001,2.0,550.0,Завершен
IN32950,2018-11-11,CL00418,Люберцы,190257,P0006,1.5,412.5,Отказ
IN65096,2018-11-11,CL00335,Королёв,147749,P0080,3.0,1125.0,Завершен
IN30648,2018-11-11,CL00144,Люберцы,125443,P0032,0.5,137.5,Отказ
IN64401,2018-11-11,CL00097,Мытищи,130735,P0029,1.0,275.0,Отказ
IN31782,2018-11-11,CL00670,Люберцы,147242,P0010,0.5,137.5,Завершен
IN82744,2018-11-11,CL00465,Королёв,170592,P0071,1.5,562.5,Завершен
IN87553,2018-11-11,CL00079,Реутов,100053,P0059,3.0,1125.0,Завершен
IN69382,2018-11-11,CL01005,Химки,184663,P0053,2.5,937.5,Завершен
IN87892,2018-11-11,CL00664,Красногорск,144270,P0008,1.0,275.0,Завершен
IN38257,2018-11-11,CL00464,Красногорск,185979,P0089,2.5,937.5,Завершен
IN66062,2018-11-12,CL01143,Реутов,132426,P0032,5.0,1375.0,Завершен
IN36909,2018-11-12,CL00705,Москва,145443,P0024,2.0,550.0,Завершен
IN92686,2018-11-13,CL00750,Подольск,143456,P0014,3.0,825.0,Завершен
IN13387,2018-11-13,CL00581,Мытищи,158830,P0101,3.0,1125.0,Завершен
IN56312,2018-11-13,CL00287,Реутов,188895,P0004,3.0,825.0,Завершен
IN25093,2018-11-13,CL00850,Реутов,100963,P0063,1.5,562.5,Завершен
IN94621,2018-11-13,CL00714,Реутов,123456,P0092,5.0,1875.0,Завершен
IN44184,2018-11-13,CL00237,Реутов,187881,P0062,1.5,562.5,Завершен
IN29391,2018-11-13,CL00422,Подольск,167499,P0003,1.0,275.0,Отказ
IN80780,2018-11-13,CL00412,Подольск,194454,P0067,2.5,937.5,Завершен
IN58439,2018-11-14,CL00172,Подольск,157132,P0037,1.0,275.0,Завершен
IN50648,2018-11-14,CL00942,Королёв,124979,P0115,3.0,1125.0,Отказ
IN85605,2018-11-14,CL00394,Подольск,158341,P0095,5.0,1875.0,Завершен
IN82422,2018-11-14,CL00307,Королёв,199598,P0113,2.0,750.0,Завершен
IN71573,2018-11-14,CL00993,Королёв,156757,P0089,3.0,1125.0,Отказ
IN41508,2018-11-14,CL00118,Подольск,198032,P0118,0.5,187.5,Завершен
IN90505,2018-11-14,CL00877,Москва,126137,P0049,2.0,550.0,Завершен
IN56540,2018-11-14,CL00253,Реутов,197735,P0059,2.5,937.5,Завершен
IN91841,2018-11-14,CL00457,Королёв,132311,P0027,5.0,1375.0,Завершен
IN94381,2018-11-15,CL00888,Мытищи,185267,P0063,3.0,1125.0,Завершен
IN72081,2018-11-15,CL00521,Химки,118777,P0086,1.0,375.0,Завершен
IN42638,2018-11-15,CL00302,Мытищи,125415,P0043,2.0,550.0,Завершен
IN34600,2018-11-15,CL00563,Мытищи,105577,P0048,2.5,687.5,Завершен
IN62390,2018-11-15,CL00557,Красногорск,152022,P0001,2.5,687.5,Завершен
IN98211,2018-11-15,CL00276,Люберцы,156244,P0079,1.5,562.5,Завершен
IN62439,2018-11-15,CL01135,Красногорск,138188,P0091,0.5,187.5,Завершен
IN32396,2018-11-15,CL00750,Подольск,143456,P0067,2.5,937.5,Завершен
IN97752,2018-11-15,CL00232,Химки,181205,P0090,2.5,937.5,Завершен
IN63430,2018-11-15,CL00640,Королёв,174107,P0021,3.0,825.0,Завершен
IN24282,2018-11-16,CL00090,Химки,191214,P0008,5.0,1375.0,Завершен
IN75663,2018-11-16,CL00313,Мытищи,111835,P0046,1.5,412.5,Завершен
IN46101,2018-11-16,CL00065,Люберцы,129831,P0051,2.5,937.5,Завершен
IN27596,2018-11-16,CL00253,Реутов,197735,P0103,1.5,562.5,Завершен
IN18064,2018-11-16,CL00692,Мытищи,101581,P0088,2.0,750.0,Завершен
IN14920,2018-11-16,CL00636,Красногорск,181187,P0056,3.0,1125.0,Завершен
IN17539,2018-11-16,CL01052,Мытищи,150523,P0002,1.5,412.5,Завершен
IN36822,2018-11-16,CL00302,Мытищи,125415,P0014,5.0,1375.0,Завершен
IN56538,2018-11-16,CL00764,Химки,113124,P0009,1.0,275.0,Завершен
IN43779,2018-11-16,CL00906,Люберцы,188705,P0111,1.0,375.0,Завершен
IN90199,2018-11-17,CL00979,Красногорск,128632,P0104,0.5,187.5,Завершен
IN52918,2018-11-17,CL01078,Москва,122973,P0018,5.0,1375.0,Завершен
IN75625,2018-11-17,CL00361,Реутов,105706,P0037,2.0,550.0,Отказ
IN82423,2018-11-17,CL00297,Подольск,181018,P0009,5.0,1375.0,Завершен
IN63382,2018-11-18,CL00655,Люберцы,116631,P0053,1.0,375.0,Завершен
IN30667,2018-11-18,CL00122,Мытищи,139529,P0073,1.0,375.0,Завершен
IN76303,2018-11-18,CL00372,Люберцы,148237,P0120,1.0,375.0,Завершен
IN69151,2018-11-18,CL00416,Королёв,171509,P0078,1.0,375.0,Отказ
IN64823,2018-11-18,CL00332,Люберцы,113256,P0026,1.5,412.5,Завершен
IN84978,2018-11-19,CL00863,Химки,197545,P0032,2.5,687.5,Завершен
IN73605,2018-11-19,CL00576,Мытищи,138715,P0006,0.5,137.5,Завершен
IN94430,2018-11-19,CL00476,Москва,174443,P0052,2.0,750.0,Завершен
IN78746,2018-11-19,CL00379,Подольск,146077,P0064,1.0,375.0,Завершен
IN15287,2018-11-19,CL00203,Москва,130771,P0086,5.0,1875.0,Завершен
IN82683,2018-11-19,CL00678,Мытищи,113425,P0112,0.5,187.5,Завершен
IN68645,2018-11-19,CL00727,Люберцы,169443,P0026,0.5,137.5,Завершен
IN49117,2018-11-19,CL00247,Химки,130539,P0034,5.0,1375.0,Завершен
IN59265,2018-11-20,CL00985,Королёв,185397,P0065,5.0,1875.0,Завершен
IN48851,2018-11-20,CL01087,Химки,152947,P0042,5.0,1375.0,Завершен
IN89254,2018-11-20,CL00935,Красногорск,181232,P0095,5.0,1875.0,Завершен
IN98592,2018-11-20,CL00116,Подольск,162070,P0046,5.0,1375.0,Завершен
IN69795,2018-11-20,CL00949,Реутов,179822,P0063,3.0,1125.0,Завершен
IN48738,2018-11-20,CL00796,Королёв,156534,P0017,0.5,137.5,Завершен
IN57996,2018-11-20,CL00375,Люберцы,195300,P0049,1.0,275.0,Завершен
IN84548,2018-11-20,CL00871,Красногорск,123639,P0019,2.5,687.5,Завершен
IN84100,2018-11-20,CL00197,Королёв,116547,P0002,1.0,275.0,Завершен
IN47316,2018-11-21,CL00366,Королёв,117675,P0049,5.0,1375.0,Отказ
IN55178,2018-11-21,CL00198,Мытищи,157711,P0077,5.0,1875.0,Отказ
IN25440,2018-11-21,CL00705,Москва,145443,P0103,2.0,750.0,Завершен
IN84221,2018-11-21,CL00679,Красногорск,139223,P0025,1.0,275.0,Завершен
IN13924,2018-11-21,CL00085,Люберцы,126100,P0089,2.5,937.5,Завершен
IN50729,2018-11-22,CL01171,Подольск,132778,P0011,2.5,687.5,Завершен
IN92056,2018-11-22,CL00604,Реутов,190663,P0062,5.0,1875.0,Завершен
IN31527,2018-11-22,CL01131,Мытищи,137555,P0022,0.5,137.5,Завершен
IN10128,2018-11-22,CL00080,Люберцы,176019,P0119,2.0,750.0,Завершен
IN77357,2018-11-22,CL00620,Королёв,153090,P0062,0.5,187.5,Завершен
IN61024,2018-11-22,CL00571,Красногорск,157290,P0053,2.0,750.0,Завершен
IN25307,2018-11-22,CL00439,Подольск,166731,P0081,0.5,187.5,Завершен
IN60749,2018-11-22,CL00829,Москва,139722,P0054,5.0,1875.0,Завершен
IN52125,2018-11-23,CL01038,Королёв,100864,P0007,2.5,687.5,Отказ
IN33224,2018-11-23,CL00774,Москва,176888,P0079,0.5,187.5,Завершен
IN35676,2018-11-23,CL01038,Королёв,100864,P0020,5.0,1375.0,Завершен
IN68106,2018-11-23,CL00624,Химки,192243,P0086,5.0,1875.0,Завершен
IN98425,2018-11-24,CL00149,Королёв,144657,P0060,2.0,750.0,Завершен
IN35594,2018-11-24,CL00232,Химки,181205,P0053,2.5,937.5,Завершен
IN40423,2018-11-24,CL00843,Люберцы,106507,P0115,1.0,375.0,Завершен
IN38606,2018-11-25,CL00192,Красногорск,199991,P0105,2.0,750.0,Завершен
IN97539,2018-11-25,CL00471,Химки,137649,P0050,2.0,550.0,Отказ
IN44681,2018-11-25,CL00811,Мытищи,170968,P0074,2.5,937.5,Завершен
IN32111,2018-11-25,CL00501,Королёв,154450,P0004,2.5,687.5,Отказ
IN16263,2018-11-25,CL00328,Мытищи,155496,P0064,5.0,1875.0,Завершен
IN48537,2018-11-25,CL00751,Москва,106637,P0026,1.0,275.0,Завершен
IN22388,2018-11-25,CL00031,Подольск,128534,P0028,2.5,687.5,Отказ
IN16933,2018-11-25,CL00478,Подольск,161344,P0116,2.0,750.0,Завершен
IN44222,2018-11-26,CL00601,Королёв,139692,P0031,0.5,137.5,Завершен
IN65032,2018-11-26,CL00967,Красногорск,171645,P0001,2.5,687.5,Завершен
IN54582,2018-11-26,CL00202,Красногорск,199536,P0116,1.0,375.0,Завершен
IN89494,2018-11-26,CL01114,Люберцы,180358,P0105,3.0,1125.0,Завершен
IN65839,2018-11-26,CL00174,Красногорск,121079,P0027,2.0,550.0,Завершен
IN80694,2018-11-26,CL00880,Химки,145134,P0087,5.0,1875.0,Завершен
IN77541,2018-11-26,CL00939,Королёв,193959,P0046,1.0,275.0,Завершен
IN51738,2018-11-26,CL00780,Химки,122983,P0033,1.0,275.0,Завершен
IN40003,2018-11-26,CL01020,Люберцы,182132,P0013,2.0,550.0,Отказ
IN13003,2018-11-26,CL00113,Мытищи,198176,P0047,2.5,687.5,Завершен
IN87150,2018-11-26,CL00256,Люберцы,104082,P0115,2.0,750.0,Завершен
IN66189,2018-11-26,CL01070,Реутов,186413,P0075,2.5,937.5,Завершен
IN25596,2018-11-26,CL00294,Реутов,110205,P0030,2.0,550.0,Завершен
IN18007,2018-11-26,CL00464,Красногорск,185979,P0080,2.0,750.0,Завершен
IN75072,2018-11-26,CL00127,Реутов,168386,P0119,2.0,750.0,Завершен
IN30753,2018-11-27,CL00617,Москва,184930,P0102,5.0,1875.0,Отказ
IN14952,2018-11-27,CL00904,Королёв,138800,P0040,1.0,275.0,Завершен
IN14444,2018-11-27,CL00725,Химки,183354,P0073,5.0,1875.0,Завершен
IN40120,2018-11-27,CL00010,Химки,198994,P0084,2.5,937.5,Завершен
IN61183,2018-11-28,CL00692,Мытищи,101581,P0080,2.5,937.5,Завершен
IN96078,2018-11-28,CL01148,Королёв,183342,P0065,2.0,750.0,Завершен
IN90685,2018-11-28,CL00045,Москва,172692,P0094,1.0,375.0,Отказ
IN20222,2018-11-28,CL00454,Красногорск,162701,P0062,2.0,750.0,Завершен
IN92289,2018-11-28,CL00421,Красногорск,145268,P0104,2.5,937.5,Отказ
IN74867,2018-11-28,CL01180,Москва,136188,P0115,3.0,1125.0,Завершен
IN60393,2018-11-28,CL01163,Химки,119942,P0032,2.5,687.5,Завершен
IN91741,2018-11-28,CL00456,Красногорск,194493,P0029,2.5,687.5,Завершен
IN76296,2018-11-28,CL00108,Реутов,186900,P0117,2.5,937.5,Завершен
IN14015,2018-11-29,CL00945,Королёв,196497,P0083,2.0,750.0,Завершен
IN46647,2018-11-29,CL00559,Химки,110566,P0056,3.0,1125.0,Завершен
IN54909,2018-11-29,CL00288,Люберцы,151807,P0064,2.5,937.5,Завершен
IN42926,2018-11-29,CL00670,Люберцы,147242,P0107,5.0,1875.0,Завершен
IN61534,2018-11-29,CL01143,Реутов,132426,P0006,1.0,275.0,Завершен
IN35704,2018-11-29,CL00020,Реутов,195561,P0005,2.0,550.0,Завершен
IN90135,2018-11-29,CL00402,Реутов,175353,P0058,1.0,375.0,Завершен
IN42325,2018-11-29,CL00395,Красногорск,193000,P0031,1.5,412.5,Завершен
IN39133,2018-11-30,CL00609,Москва,129098,P0062,1.0,375.0,Завершен
IN99972,2018-11-30,CL00153,Мытищи,115525,P0078,1.5,562.5,Завершен
IN76123,2018-11-30,CL00949,Реутов,179822,P0029,1.5,412.5,Завершен
IN61277,2018-11-30,CL00119,Подольск,114168,P0095,0.5,187.5,Завершен
IN94649,2018-11-30,CL00085,Люберцы,126100,P0071,1.5,562.5,Завершен
IN60630,2018-11-30,CL01008,Королёв,109587,P0028,2.0,550.0,Завершен
IN12048,2018-11-30,CL00905,Королёв,122898,P0069,5.0,1875.0,Завершен
IN73932,2018-11-30,CL01181,Реутов,101170,P0020,2.5,687.5,Завершен
IN78750,2018-12-01,CL00525,Реутов,149343,P0025,2.0,550.0,Завершен
IN65869,2018-12-01,CL00958,Мытищи,119048,P0017,0.5,137.5,Завершен
IN16002,2018-12-01,CL01057,Реутов,148546,P0062,2.0,750.0,Завершен
IN44832,2018-12-01,CL00845,Химки,153674,P0051,0.5,187.5,Завершен
IN94320,2018-12-01,CL00357,Химки,138177,P0027,5.0,1375.0,Завершен
IN21421,2018-12-01,CL00996,Мытищи,165907,P0100,5.0,1875.0,Завершен
IN33242,2018-12-01,CL00368,Химки,141365,P0079,0.5,187.5,Завершен
IN79364,2018-12-01,CL00565,Люберцы,109744,P0056,2.0,750.0,Завершен
IN76380,2018-12-02,CL00292,Реутов,130161,P0001,5.0,1375.0,Завершен
IN68953,2018-12-02,CL01190,Королёв,124461,P0048,2.0,550.0,Завершен
IN49144,2018-12-02,CL00075,Красногорск,116334,P0096,2.5,937.5,Завершен
IN74580,2018-12-02,CL00842,Красногорск,133903,P0023,5.0,1375.0,Завершен
IN54208,2018-12-02,CL01016,Люберцы,117603,P0068,3.0,1125.0,Завершен
IN46649,2018-12-02,CL00660,Королёв,142898,P0019,3.0,825.0,Завершен
IN87112,2018-12-02,CL00060,Подольск,103248,P0026,2.5,687.5,Завершен
IN51592,2018-12-02,CL01153,Королёв,162530,P0114,2.0,750.0,Завершен
IN78391,2018-12-03,CL00038,Люберцы,193872,P0069,1.5,562.5,Завершен
IN65795,2018-12-03,CL00974,Люберцы,175061,P0074,1.0,375.0,Завершен
IN19121,2018-12-04,CL01160,Реутов,108973,P0074,1.5,562.5,Завершен
IN32658,2018-12-04,CL01100,Королёв,130783,P0059,2.5,937.5,Завершен
IN23875,2018-12-04,CL01032,Реутов,159591,P0044,3.0,825.0,Завершен
IN18246,2018-12-04,CL00595,Люберцы,182955,P0026,3.0,825.0,Завершен
IN28771,2018-12-04,CL01064,Красногорск,113970,P0028,1.0,275.0,Завершен
IN92170,2018-12-04,CL01021,Мытищи,166476,P0011,5.0,1375.0,Завершен
IN17731,2018-12-04,CL00752,Реутов,151773,P0065,1.5,562.5,Завершен
IN21776,2018-12-04,CL00885,Королёв,124697,P0045,2.0,550.0,Завершен
IN23402,2018-12-05,CL00695,Мытищи,108851,P0001,2.5,687.5,Завершен
IN33809,2018-12-05,CL00646,Люберцы,104224,P0117,2.0,750.0,Отказ
IN25850,2018-12-05,CL00690,Реутов,107152,P0021,3.0,825.0,Завершен
IN18299,2018-12-05,CL01133,Реутов,174925,P0015,3.0,825.0,Завершен
IN35994,2018-12-05,CL00543,Люберцы,143236,P0089,2.0,750.0,Завершен
IN61522,2018-12-06,CL00123,Москва,156148,P0005,1.0,275.0,Завершен
IN12563,2018-12-06,CL00252,Москва,106868,P0001,1.5,412.5,Завершен
IN43278,2018-12-06,CL00063,Реутов,161694,P0032,2.5,687.5,Завершен
IN75289,2018-12-06,CL01106,Люберцы,166995,P0030,2.5,687.5,Завершен
IN25267,2018-12-06,CL00205,Мытищи,190964,P0001,2.5,687.5,Завершен
IN89116,2018-12-06,CL00587,Мытищи,136170,P0043,1.0,275.0,Завершен
IN86318,2018-12-06,CL00800,Реутов,164349,P0049,5.0,1375.0,Завершен
